image_path,place_name,lat,lon,severity
train/images/Japan_008092.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/G0028598.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/India_006473.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/Japan_012062.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/Japan_006468.jpg,Kancharapalem Road,17.743000,83.245000,Medium
train/images/Japan_008639.jpg,Pedagantyada Road,17.664000,83.206000,Medium
train/images/G0111596.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/G0028282.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/Japan_010290.jpg,Venkojipalem Road,17.750000,83.327000,Medium
train/images/img-485_jpg.rf.7b6a34e38d89caf1f8d97f24298e67b2.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/Czech_001240.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/Japan_010571.jpg,NH16 Near Madhurawada,17.870000,83.352000,Large
train/images/Japan_005622.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/India_009691.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/G0032034.jpg,Hanumanthawaka Junction,17.760900,83.318800,Large
valid/images/G0011559.jpg,Maddilapalem Junction,17.734100,83.318100,Large
train/images/G0027230.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/G0064446.jpg,Railway Station Road,17.735000,83.305000,Small
train/images/img-361_jpg.rf.be4588f913f1e787f897058202e2b1c6.jpg,Siripuram Junction,17.713000,83.320000,Medium
train/images/G0028288.jpg,Poorna Market Road,17.712500,83.305500,Small
train/images/G0028303.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/G0066570.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Large
train/images/img-1190_jpg.rf.a7aab00114125502972225ac2cc10187.jpg,Beach Road MVP,17.747000,83.354000,Large
valid/images/G0011988.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/Japan_009737.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/G0089242.jpg,Kurmannapalem Road,17.689900,83.169300,Small
train/images/G0031215.jpg,Kancharapalem Road,17.743000,83.245000,Small
train/images/img-1274_jpg.rf.a52fb449f170631a1fd8e46891ec9583.jpg,Pedagantyada Road,17.664000,83.206000,Medium
train/images/G0040983.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/img-1031_jpg.rf.c26326b88df81fcdf894987d6b818ecd.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/G0089516.jpg,Venkojipalem Road,17.750000,83.327000,Medium
train/images/India_002854.jpg,Sabbavaram Road,17.822000,83.103000,Medium
train/images/Japan_010287.jpg,Anandapuram Junction,17.903300,83.362500,Medium
train/images/Japan_009832.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/Japan_001166.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/Norway_007342.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/G0225129.jpg,Hanumanthawaka Junction,17.760900,83.318800,Medium
train/images/G0027975.jpg,Maddilapalem Junction,17.734100,83.318100,Medium
train/images/img-1115_jpg.rf.b00943217c920c71d133aea128ad9bf2.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Large
train/images/Japan_012996.jpg,Railway Station Road,17.735000,83.305000,Small
valid/images/G0011662.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/India_008950.jpg,Poorna Market Road,17.712500,83.305500,Small
train/images/India_000103.jpg,Beach Road RK Beach,17.713000,83.341000,Large
valid/images/img-125_jpg.rf.d02a4493de4f918616bb8d92c5848c8d.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
train/images/G0024294.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/G0025389.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/G0094461.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
train/images/India_003660.jpg,Kurmannapalem Road,17.689900,83.169300,Small
valid/images/img-6_jpg.rf.b23f3428b5a7b3af2e75d66c83d7f302.jpg,Kancharapalem Road,17.743000,83.245000,Medium
train/images/Japan_006169.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/Japan_002133.jpg,Seethammadhara Road,17.743000,83.323000,Large
train/images/G0066395.jpg,MVP Colony Road,17.748000,83.338000,Large
valid/images/img-68_jpg.rf.e378c31baca211ea6823c3fba0251a5c.jpg,Venkojipalem Road,17.750000,83.327000,Medium
train/images/G0064428.jpg,Sabbavaram Road,17.822000,83.103000,Medium
train/images/India_003186.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/G0052913.jpg,NH16 Near Madhurawada,17.870000,83.352000,Large
train/images/Norway_006338.jpg,NH16 Near Yendada,17.845000,83.338000,Small
valid/images/G0011647.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/G0029454.jpg,Hanumanthawaka Junction,17.760900,83.318800,Large
train/images/Czech_003564.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/G0028887.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Medium
train/images/India_004161.jpg,Railway Station Road,17.735000,83.305000,Large
train/images/img-503_jpg.rf.78dc49524b5d013c7c3580e2f88ee8e1.jpg,Siripuram Junction,17.713000,83.320000,Large
train/images/Japan_012404.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/img-322_jpg.rf.9fd7d306b3ecd5ae42cdff1b02b0db99.jpg,Beach Road RK Beach,17.713000,83.341000,Large
train/images/G0010116.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
train/images/India_003778.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/G0089108.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/China_Drone_001714.jpg,Gajuwaka Junction,17.700400,83.216800,Small
valid/images/G0011684.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/img-307_jpg.rf.65a7065124972969c3efbbca04122668.jpg,Kancharapalem Road,17.743000,83.245000,Medium
train/images/India_002119.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/G0090568.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/G0043165.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/India_008969.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/G0064525.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/G0028395.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/img-94_jpg.rf.26ce6c0878886e2b49b0191cf4f952bb.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/Japan_000302.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/G0064538.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Large
valid/images/G0011556.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/G0010815.jpg,Maddilapalem Junction,17.734100,83.318100,Medium
train/images/United_States_003269.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Large
train/images/Japan_002260.jpg,Railway Station Road,17.735000,83.305000,Medium
train/images/India_007785.jpg,Siripuram Junction,17.713000,83.320000,Large
train/images/img-130_jpg.rf.b82150559b44fc5ce3e062cad83338ca.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,Beach Road RK Beach,17.713000,83.341000,Medium
train/images/G0036004.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
train/images/G0031402.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/G0052584.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
valid/images/G0011774.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
valid/images/G0011880.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/G0064545.jpg,Kancharapalem Road,17.743000,83.245000,Small
train/images/India_008728.jpg,Pedagantyada Road,17.664000,83.206000,Large
train/images/Japan_008149.jpg,Seethammadhara Road,17.743000,83.323000,Medium
valid/images/G0011587.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,Venkojipalem Road,17.750000,83.327000,Medium
train/images/Japan_000335.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/G0114817.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/G0225125.jpg,NH16 Near Madhurawada,17.870000,83.352000,Small
valid/images/G0011766.jpg,NH16 Near Yendada,17.845000,83.338000,Medium
train/images/Japan_006272.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Medium
train/images/G0114703.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/img-1356_jpg.rf.68a6efc0aa8155515d176a724ce76de6.jpg,Maddilapalem Junction,17.734100,83.318100,Medium
train/images/Czech_001948.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Medium
train/images/Japan_001117.jpg,Railway Station Road,17.735000,83.305000,Small
valid/images/G0011936.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/G0090388.jpg,Poorna Market Road,17.712500,83.305500,Large
train/images/Japan_007635.jpg,Beach Road RK Beach,17.713000,83.341000,Large
valid/images/img-158_jpg.rf.69910b385c47356ae1ae2c964ea3356e.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
train/images/G0032300.jpg,Beach Road MVP,17.747000,83.354000,Small
valid/images/G0011586.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/India_001049.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/G0028543.jpg,Kurmannapalem Road,17.689900,83.169300,Small
valid/images/G0011861.jpg,Kancharapalem Road,17.743000,83.245000,Small
train/images/img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,Pedagantyada Road,17.664000,83.206000,Large
train/images/Czech_001025.jpg,Seethammadhara Road,17.743000,83.323000,Small
valid/images/G0011590.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/G0066262.jpg,Venkojipalem Road,17.750000,83.327000,Large
train/images/img-1094_jpg.rf.70097939ae70cdc1a0f63fc0aaf86663.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/Japan_000831.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/China_Drone_001628.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/Japan_003255.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/United_States_002423.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Large
train/images/India_006524.jpg,Hanumanthawaka Junction,17.760900,83.318800,Medium
train/images/Japan_003585.jpg,Maddilapalem Junction,17.734100,83.318100,Medium
train/images/G0088812.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Medium
train/images/India_009329.jpg,Railway Station Road,17.735000,83.305000,Large
train/images/G0052003.jpg,Siripuram Junction,17.713000,83.320000,Small
valid/images/img-38_jpg.rf.bded99397caea7ad2da343a336f8373d.jpg,Poorna Market Road,17.712500,83.305500,Small
train/images/Czech_002980.jpg,Beach Road RK Beach,17.713000,83.341000,Medium
train/images/G0066027.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
train/images/India_000485.jpg,Beach Road MVP,17.747000,83.354000,Medium
train/images/Japan_010940.jpg,Beach Road Rushikonda,17.796900,83.384200,Medium
train/images/India_006851.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
train/images/img-9_jpg.rf.de0e0920eee97f99bfa4d5a2ed29d82e.jpg,Kurmannapalem Road,17.689900,83.169300,Large
train/images/G0028434.jpg,Kancharapalem Road,17.743000,83.245000,Small
train/images/G0066362.jpg,Pedagantyada Road,17.664000,83.206000,Large
train/images/India_002020.jpg,Seethammadhara Road,17.743000,83.323000,Medium
train/images/G0065281.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/China_Drone_000764.jpg,Venkojipalem Road,17.750000,83.327000,Large
train/images/G0043225.jpg,Sabbavaram Road,17.822000,83.103000,Medium
train/images/India_006167.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/India_009526.jpg,NH16 Near Madhurawada,17.870000,83.352000,Small
train/images/G0063919.jpg,NH16 Near Yendada,17.845000,83.338000,Large
train/images/G0064184.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/Japan_006632.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/G0052966.jpg,Maddilapalem Junction,17.734100,83.318100,Large
train/images/G0225236.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/India_002133.jpg,Railway Station Road,17.735000,83.305000,Large
train/images/United_States_001407.jpg,Siripuram Junction,17.713000,83.320000,Large
train/images/Japan_000949.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/India_000701.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/Japan_008514.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
train/images/G0066252.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/Czech_000010.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/G0064524.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
train/images/G0066416.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/G0348188.jpg,Kancharapalem Road,17.743000,83.245000,Large
train/images/India_007299.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/India_004029.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/India_004184.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/G0065284.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/Japan_000040.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/G0064426.jpg,Anandapuram Junction,17.903300,83.362500,Medium
train/images/img-1323_jpg.rf.403e8959fb55402ad93f4c1d47f94306.jpg,NH16 Near Madhurawada,17.870000,83.352000,Small
valid/images/G0011762.jpg,NH16 Near Yendada,17.845000,83.338000,Medium
train/images/G0089837.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Medium
valid/images/G0011978.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/Japan_012739.jpg,Maddilapalem Junction,17.734100,83.318100,Medium
train/images/India_001673.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/G0064999.jpg,Railway Station Road,17.735000,83.305000,Small
valid/images/G0011524.jpg,Siripuram Junction,17.713000,83.320000,Large
train/images/img-665_jpg.rf.f1b7ae957b1b1d8c1da0a36309e1f6e2.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/img-327_jpg.rf.42714a663bc342d0dc175ebab152356d.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/G0029724.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
train/images/Norway_003399.jpg,Beach Road MVP,17.747000,83.354000,Large
train/images/G0088799.jpg,Beach Road Rushikonda,17.796900,83.384200,Large
valid/images/G0011982.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
train/images/G0225131.jpg,Kurmannapalem Road,17.689900,83.169300,Large
train/images/img-1204_jpg.rf.35bec6f82533a93a7b16f3f153b6c033.jpg,Kancharapalem Road,17.743000,83.245000,Large
valid/images/G0011761.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/India_002200.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/G0067007.jpg,MVP Colony Road,17.748000,83.338000,Large
train/images/India_000367.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/img-1288_jpg.rf.a1345ea25a6af4186c5c6acd4956cfd3.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/img-283_jpg.rf.b8c7a6ea440f9683c3f76d5754599a4f.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/India_003939.jpg,NH16 Near Madhurawada,17.870000,83.352000,Small
train/images/Japan_007503.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/Japan_009929.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/India_006160.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/China_Drone_002189.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/China_MotorBike_001019.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Large
train/images/India_007420.jpg,Railway Station Road,17.735000,83.305000,Medium
train/images/G0028504.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/India_008233.jpg,Poorna Market Road,17.712500,83.305500,Small
valid/images/img-113_jpg.rf.41e0de0b5313848d0c1aab8352295efe.jpg,Beach Road RK Beach,17.713000,83.341000,Small
valid/images/G0011594.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
valid/images/img-155_jpg.rf.1f2504bf50751764a9869bda1b9ff446.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/India_006702.jpg,Beach Road Rushikonda,17.796900,83.384200,Medium
train/images/Japan_000650.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/Japan_002836.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/G0064470.jpg,Kancharapalem Road,17.743000,83.245000,Large
valid/images/img-143_jpg.rf.65950d07c957712d5634cde1b748c152.jpg,Pedagantyada Road,17.664000,83.206000,Large
train/images/Japan_006384.jpg,Seethammadhara Road,17.743000,83.323000,Small
valid/images/img-79_jpg.rf.00fb662d8b19ea40165f6597578c18db.jpg,MVP Colony Road,17.748000,83.338000,Small
train/images/India_008475.jpg,Venkojipalem Road,17.750000,83.327000,Large
train/images/Japan_009479.jpg,Sabbavaram Road,17.822000,83.103000,Large
train/images/Norway_001825.jpg,Anandapuram Junction,17.903300,83.362500,Medium
train/images/Japan_006494.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/China_MotorBike_000648.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/Japan_010714.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/China_MotorBike_000064.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/G0010117.jpg,Maddilapalem Junction,17.734100,83.318100,Large
train/images/India_005510.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Medium
train/images/G0089164.jpg,Railway Station Road,17.735000,83.305000,Small
train/images/G0348190.jpg,Siripuram Junction,17.713000,83.320000,Large
train/images/G0066652.jpg,Poorna Market Road,17.712500,83.305500,Large
train/images/G0088818.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/G0040987.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
train/images/img-1404_jpg.rf.a17f09a42cb4b59ba8992ffa6ab594de.jpg,Beach Road MVP,17.747000,83.354000,Medium
train/images/G0028195.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/img-362_jpg.rf.6363ec1a7603671afb1887d9f16c03e7.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
train/images/India_001737.jpg,Kurmannapalem Road,17.689900,83.169300,Small
train/images/India_005191.jpg,Kancharapalem Road,17.743000,83.245000,Large
train/images/G0028717.jpg,Pedagantyada Road,17.664000,83.206000,Small
valid/images/img-62_jpg.rf.a976672fa5c09b670891f68a2cff2cbe.jpg,Seethammadhara Road,17.743000,83.323000,Medium
train/images/Japan_008204.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/India_000174.jpg,Venkojipalem Road,17.750000,83.327000,Large
train/images/India_001925.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/Norway_005693.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/Japan_011207.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/India_003172.jpg,NH16 Near Yendada,17.845000,83.338000,Large
train/images/Japan_006544.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/Japan_011279.jpg,Hanumanthawaka Junction,17.760900,83.318800,Medium
valid/images/img-44_jpg.rf.9da4628a2b9a4d88c6d914fee9967987.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/India_008789.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/India_006787.jpg,Railway Station Road,17.735000,83.305000,Small
train/images/Japan_005780.jpg,Siripuram Junction,17.713000,83.320000,Medium
train/images/Japan_005034.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/img-33_jpg.rf.7132ce71f05e8f5ea94737f069801a58.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/Japan_009506.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
train/images/India_000537.jpg,Beach Road MVP,17.747000,83.354000,Medium
train/images/Japan_008698.jpg,Beach Road Rushikonda,17.796900,83.384200,Medium
train/images/India_008944.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/Czech_002954.jpg,Kurmannapalem Road,17.689900,83.169300,Large
train/images/G0051939.jpg,Kancharapalem Road,17.743000,83.245000,Large
train/images/Japan_003610.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/Japan_004028.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/India_004459.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/India_002098.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/img-59_jpg.rf.5b0be5064b3641271cd16f2fc35f840f.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/G0016605.jpg,Anandapuram Junction,17.903300,83.362500,Medium
train/images/G0064971.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/img-122_jpg.rf.90260f1c979ae127d37bb26cf5d1b3cf.jpg,NH16 Near Yendada,17.845000,83.338000,Small
train/images/img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Medium
valid/images/G0011701.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
valid/images/img-131_jpg.rf.efdc6fe38a9d6b48e4a981e0417906a2.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/Japan_002995.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/G0040508.jpg,Railway Station Road,17.735000,83.305000,Small
train/images/G0029965.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/G0029302.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/Norway_001488.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/G0010126.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Small
valid/images/G0011591.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/img-603_jpg.rf.e1f5bc76f3b1f37d4436652525cd776f.jpg,Beach Road Rushikonda,17.796900,83.384200,Small
train/images/Japan_009252.jpg,Gajuwaka Junction,17.700400,83.216800,Medium
valid/images/img-97_jpg.rf.15b269d5004c07bc72c995d6e0b85f99.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/img-555_jpg.rf.dba58c9ee204b9fe294a6b780157c109.jpg,Kancharapalem Road,17.743000,83.245000,Large
train/images/Japan_003389.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/img-41_jpg.rf.576ba21bc1fe67687dec58b7396ee09a.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/Japan_005241.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/India_004655.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/G0067001.jpg,Sabbavaram Road,17.822000,83.103000,Small
train/images/G0027222.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/Japan_007250.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/India_004959.jpg,NH16 Near Yendada,17.845000,83.338000,Medium
train/images/Japan_005044.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Medium
valid/images/G0011764.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
train/images/Japan_004835.jpg,Maddilapalem Junction,17.734100,83.318100,Large
train/images/img-1017_jpg.rf.055c9574db69b425079e0274a645b7c6.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/img-457_jpg.rf.ec4d7fc537d7170691c3c677bddc1ff4.jpg,Railway Station Road,17.735000,83.305000,Small
valid/images/img-67_jpg.rf.3b76fa614eb2355cf66a93f704545736.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/Japan_011248.jpg,Poorna Market Road,17.712500,83.305500,Medium
valid/images/G0011475.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/India_008661.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
valid/images/G0011495.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/Japan_004797.jpg,Beach Road Rushikonda,17.796900,83.384200,Medium
train/images/India_008971.jpg,Gajuwaka Junction,17.700400,83.216800,Large
train/images/China_Drone_001805.jpg,Kurmannapalem Road,17.689900,83.169300,Large
train/images/India_008250.jpg,Kancharapalem Road,17.743000,83.245000,Medium
valid/images/img-133_jpg.rf.e7ee44b8eccc926e7c001689e2b47edd.jpg,Pedagantyada Road,17.664000,83.206000,Large
train/images/img-1413_jpg.rf.767d5426c956e70b69d22933e1b6414f.jpg,Seethammadhara Road,17.743000,83.323000,Medium
train/images/Japan_012019.jpg,MVP Colony Road,17.748000,83.338000,Large
train/images/India_004060.jpg,Venkojipalem Road,17.750000,83.327000,Large
train/images/G0027225.jpg,Sabbavaram Road,17.822000,83.103000,Medium
train/images/Japan_009637.jpg,Anandapuram Junction,17.903300,83.362500,Large
train/images/Japan_000165.jpg,NH16 Near Madhurawada,17.870000,83.352000,Medium
train/images/India_008802.jpg,NH16 Near Yendada,17.845000,83.338000,Large
train/images/India_001842.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Large
valid/images/img-147_jpg.rf.07e230d7e3d3604d8d170d313ee9d3db.jpg,Hanumanthawaka Junction,17.760900,83.318800,Small
valid/images/G0011558.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/Norway_001770.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Small
train/images/G0089859.jpg,Railway Station Road,17.735000,83.305000,Large
train/images/Japan_000566.jpg,Siripuram Junction,17.713000,83.320000,Small
train/images/Norway_001255.jpg,Poorna Market Road,17.712500,83.305500,Medium
train/images/G0030859.jpg,Beach Road RK Beach,17.713000,83.341000,Small
train/images/G0214972.jpg,Beach Road Lawson's Bay,17.730000,83.347000,Medium
train/images/United_States_001750.jpg,Beach Road MVP,17.747000,83.354000,Small
train/images/G0040979.jpg,Beach Road Rushikonda,17.796900,83.384200,Large
train/images/G0088772.jpg,Gajuwaka Junction,17.700400,83.216800,Small
train/images/img-352_jpg.rf.7071e9840456e2ef41927696dddb3a5a.jpg,Kurmannapalem Road,17.689900,83.169300,Medium
train/images/Japan_006227.jpg,Kancharapalem Road,17.743000,83.245000,Large
train/images/India_006326.jpg,Pedagantyada Road,17.664000,83.206000,Small
train/images/India_007529.jpg,Seethammadhara Road,17.743000,83.323000,Small
train/images/China_MotorBike_000210.jpg,MVP Colony Road,17.748000,83.338000,Medium
train/images/Czech_002428.jpg,Venkojipalem Road,17.750000,83.327000,Small
train/images/India_004928.jpg,Sabbavaram Road,17.822000,83.103000,Small
valid/images/img-150_jpg.rf.a63eedafde02e42081f5ebe5919a0975.jpg,Anandapuram Junction,17.903300,83.362500,Small
train/images/Japan_006293.jpg,NH16 Near Madhurawada,17.870000,83.352000,Small
train/images/China_Drone_000160.jpg,NH16 Near Yendada,17.845000,83.338000,Medium
train/images/img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,NH16 Near Hanumanthawaka,17.820000,83.324000,Small
train/images/G0459766.jpg,Hanumanthawaka Junction,17.760900,83.318800,Medium
train/images/img-317_jpg.rf.770d0c5b7340eea3208d88b0800066da.jpg,Maddilapalem Junction,17.734100,83.318100,Small
train/images/India_007204.jpg,Dwaraka Nagar Junction,17.726000,83.303000,Large
train/images/G0052006.jpg,Railway Station Road,17.735000,83.305000,Medium
